Date,Time,Millisecond,PT1[bar],PT2[Bar],PT3[bar],PT4[bar],TT1[°C],LT1[%],FIT1[m³/h],FIT2[m³/h],FIT3[m³/h],TMP[bar]
2024/07/11,13:26:18,840,0.259512,3.641312,0.190791,2.977611,36.49450,14.81715,2.711589,0.277488,2.434100,3.118670
2024/07/11,13:27:18,800,0.259512,3.681098,0.194408,2.974899,36.44025,14.81715,2.712891,0.277778,2.435113,3.133590
2024/07/11,13:28:18,860,0.258608,3.682002,0.191696,3.004738,36.53067,14.82976,2.711589,0.278067,2.433522,3.151675
2024/07/11,13:29:18,820,0.259512,3.625940,0.192600,3.008355,36.49812,14.81715,2.707248,0.277778,2.429471,3.124548
2024/07/11,13:30:18,810,0.257704,3.644929,0.192600,2.970377,36.56684,14.81715,2.711589,0.275174,2.436415,3.115053
2024/07/11,13:31:18,840,0.258608,3.680194,0.190791,3.003834,36.56684,14.81715,2.708767,0.276620,2.432147,3.151222
2024/07/11,13:32:18,870,0.257704,3.641312,0.190791,2.984845,36.61024,14.81715,2.706814,0.274161,2.432653,3.122287
2024/07/11,13:33:18,800,0.259512,3.648546,0.191696,3.033673,36.58854,14.82976,2.710504,0.275608,2.434896,3.153031
2024/07/11,13:34:18,820,0.259512,3.607856,0.194408,2.948676,36.65726,14.82976,2.708984,0.275318,2.433666,3.083858
2024/07/11,13:35:18,830,0.258608,3.613281,0.190791,2.991175,36.63194,14.82976,2.713325,0.272280,2.441045,3.111437
2024/07/11,13:36:18,790,0.257704,3.671152,0.194408,2.991175,36.70428,14.82976,2.711806,0.270978,2.440828,3.136755
2024/07/11,13:37:18,810,0.260417,3.653067,0.195312,2.976707,36.66450,14.81715,2.706380,0.269531,2.436849,3.119575
2024/07/11,13:38:18,820,0.259512,3.675673,0.189887,3.007451,36.73684,14.79193,2.706814,0.271991,2.434824,3.151675
2024/07/11,13:39:18,810,0.259512,3.653067,0.191696,2.994792,36.69705,14.77932,2.711589,0.270833,2.440755,3.132234
2024/07/11,13:40:18,810,0.260417,4.513889,0.206163,3.928856,36.79109,14.79193,2.227865,0.345920,1.881944,4.015209
2024/07/11,13:41:18,840,0.262225,4.569046,0.200738,4.029224,36.75853,14.76671,2.241754,0.352431,1.889323,4.098397
2024/07/11,13:42:18,820,0.260417,4.602503,0.203451,4.052734,36.82002,14.84237,2.246311,0.350405,1.895906,4.124168
