index,datetime,time span [s],time [m],prs input [kPa],prs feed_1 [kPa],prs feed_2 [kPa],prs permeate [kPa],prs retentate [kPa],TMP [kPa],temperature [°C],viscosity permeate [Pa s],tank liters [L],tank liters [%],flow feed [L/h],flow permeate [L/h],flow retentate [L/h],area tot [m^2],flux [L/m^2h],res tot [1/m],viscosity permeate at 20°C [Pa s],flux at 20° [L/m^2h],is_ON,vol feed [L],vol permeate [L],delta vol permeate [L],increased TMP,decreased TMP,starting,jumped temperature,changed TMP,TMP group,feed concentration [g/L],retentate concentration [g/L],permeate concentration [g/L],initial feed concentration [g/L],initial retentate concentration [g/L],initial permeate concentration [g/L]
61,2024-07-11 12:11:18,60.0,63.55,10.0,25.3183,191.6956,17.180300000000003,115.1078,136.22140000000002,29.04369,0.0008137253192628084,22.074405000000002,14.71627,2883.029,117.911,2765.1189999999997,0.99,119.1020202020202,5060004263125.8,0.0010015908512565133,96.76239483632574,True,-67.61540000000007,28.48441666666667,1.9941166666666668,0,0,0,0,False,0.0,,,,,,
62,2024-07-11 12:12:18,60.0,64.55,10.0,24.9566,189.16379999999998,17.6324,115.5599,134.7295,29.32219,0.000808862360960695,22.074405000000002,14.71627,2887.3700000000003,119.792,2767.578,0.99,121.0020202020202,4955619473944.291,0.0010015907120197423,97.71853768916597,True,-98.06500000000007,30.449600000000004,1.9651833333333333,0,0,0,0,False,0.0,,,,,,
63,2024-07-11 12:13:18,60.0,65.55,10.0,24.9566,187.1745,17.9036,115.7407,133.554,29.49942,0.0008057921273800443,22.074405000000002,14.71627,2919.922,122.685,2797.237,0.99,123.92424242424242,4814820577931.395,0.001001590628496648,99.6985955098968,True,-130.51113333333342,32.446133333333336,1.9965333333333333,0,0,0,0,False,0.0,,,,,,
64,2024-07-11 12:14:18,60.0,66.55,10.0,24.9566,185.999,17.7228,121.16610000000001,135.8597,29.75984,0.0008013148466081185,22.131149999999998,14.7541,2910.373,123.987,2786.386,0.99,125.23939393939393,4873590166613.375,0.0010015906841786776,100.19680427252881,True,-165.00201666666675,34.490883333333336,2.04475,0,0,0,0,False,0.0,,,,,,
65,2024-07-11 12:15:18,60.0,67.55,10.0,25.047000000000004,190.52009999999999,17.813200000000002,120.53309999999999,137.7134,30.04557,0.0007964485373026287,22.074405000000002,14.71627,2917.101,125.86800000000001,2791.233,0.99,127.13939393939395,4895993646929.084,0.001001590656337706,101.09917030059754,True,-201.55935000000008,36.55733333333334,2.06645,0,0,0,0,False,0.0,,,,,,
66,2024-07-11 12:16:18,60.0,68.55,10.0,25.3183,185.0043,17.7228,119.4481,134.5034,30.20472,0.0007937587287959818,22.074405000000002,14.71627,2912.9770000000003,124.566,2788.411,0.99,125.82424242424243,4848226767494.061,0.0010015906841786776,99.7154748901071,True,-240.21448333333342,38.65513333333334,2.0978000000000003,0,0,0,0,False,0.0,,,,,,
67,2024-07-11 12:17:18,60.0,69.55,10.0,25.1374,188.5308,17.7228,114.02270000000001,134.0965,30.4362,0.0007898726139025744,22.074405000000002,14.71627,2913.629,126.59100000000001,2787.0370000000003,0.99,127.86969696969697,4779640704435.05,0.0010015906841786776,100.84036660864824,True,-280.9457166666667,40.731233333333336,2.0761,0,0,0,0,False,0.0,,,,,,
68,2024-07-11 12:18:18,60.0,70.55,10.0,25.1374,187.8074,17.4515,117.0971,135.0007,30.69661,0.0007855374926878066,22.05549,14.70366,2930.7729999999997,122.685,2808.087,0.99,123.92424242424242,4992468464961.175,0.001001590767732798,97.1925279398595,True,-323.7868000000001,42.84108333333334,2.1098500000000002,0,0,0,0,False,0.0,,,,,,
69,2024-07-11 12:19:18,60.0,71.55,10.0,25.1374,188.0787,17.7228,119.5385,136.08579999999998,30.81597,0.0007835633237559545,22.131149999999998,14.7541,2925.998,128.906,2797.092,0.99,130.2080808080808,4801791229008.683,0.0010015906841786776,101.86424273856649,True,-368.6726333333334,44.88583333333334,2.04475,0,0,0,0,False,0.0,,,,,,
70,2024-07-11 12:20:18,60.0,72.55,10.0,24.9566,191.3339,17.7228,119.35759999999999,137.62300000000002,31.10532,0.0007788107788815411,22.131149999999998,14.7541,2923.3940000000002,129.051,2794.343,0.99,130.35454545454544,4880174914907.083,0.0010015906841786776,101.36029286200208,True,-415.7069000000001,47.034266666666674,2.1484333333333336,0,0,0,0,False,0.0,,,,,,
